2025-10-16 18:35:57 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Precio: $1916.4363
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Volumen: 1,239,462
2025-10-18 08:32:47 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:32:47 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:32:47 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:32:47 | INFO | sicar.breakouts |    Precio: $2074.7692
2025-10-18 08:32:47 | INFO | sicar.breakouts |    Volumen: 2,708,022
2025-10-18 08:33:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Precio: $2071.2743
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Volumen: 604,297
2025-10-18 08:33:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Precio: $1938.6247
2025-10-18 08:33:17 | INFO | sicar.breakouts |    Volumen: 1,372,628
2025-10-18 08:33:47 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Precio: $2072.6885
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Volumen: 2,168,628
2025-10-18 08:33:47 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Precio: $1941.6839
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Volumen: 2,117,033
2025-10-18 08:33:47 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Precio: $1914.3832
2025-10-18 08:33:47 | INFO | sicar.breakouts |    Volumen: 730,930
2025-10-18 08:34:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Confianza: 70.13%
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Precio: $2073.5903
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Volumen: 2,239,304
2025-10-18 08:34:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Confianza: 70.12%
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Precio: $1942.5456
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Volumen: 603,084
2025-10-18 08:34:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Precio: $1915.5983
2025-10-18 08:34:17 | INFO | sicar.breakouts |    Volumen: 2,925,121
2025-10-18 08:34:47 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:34:47 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:47 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:34:47 | INFO | sicar.breakouts |    Precio: $2070.9923
2025-10-18 08:34:47 | INFO | sicar.breakouts |    Volumen: 1,756,409
2025-10-18 08:34:48 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Precio: $1939.9427
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Volumen: 1,547,984
2025-10-18 08:34:48 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Precio: $1914.2898
2025-10-18 08:34:48 | INFO | sicar.breakouts |    Volumen: 1,032,360
2025-10-18 08:35:18 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Precio: $2065.6699
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Volumen: 840,131
2025-10-18 08:35:18 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Precio: $1913.0987
2025-10-18 08:35:18 | INFO | sicar.breakouts |    Volumen: 1,689,530
2025-10-18 08:35:48 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Confianza: 65.13%
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Precio: $2065.2400
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Volumen: 2,112,082
2025-10-18 08:35:48 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Precio: $1915.8700
2025-10-18 08:35:48 | INFO | sicar.breakouts |    Volumen: 2,362,197
2025-10-18 08:39:48 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:39:48 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:39:48 | INFO | sicar.breakouts |    Confianza: 62.92%
2025-10-18 08:39:48 | INFO | sicar.breakouts |    Precio: $2087.9533
2025-10-18 08:39:48 | INFO | sicar.breakouts |    Volumen: 2,975,870
2025-10-18 09:34:23 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 09:34:23 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 09:34:23 | INFO | sicar.breakouts |    Confianza: 55.53%
2025-10-18 09:34:23 | INFO | sicar.breakouts |    Precio: $1918.4940
2025-10-18 09:34:23 | INFO | sicar.breakouts |    Volumen: 2,793,336
2025-10-18 09:41:53 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 09:41:53 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 09:41:53 | INFO | sicar.breakouts |    Confianza: 57.95%
2025-10-18 09:41:53 | INFO | sicar.breakouts |    Precio: $2035.1022
2025-10-18 09:41:53 | INFO | sicar.breakouts |    Volumen: 2,880,530
2025-10-18 09:47:24 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 09:47:24 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 09:47:24 | INFO | sicar.breakouts |    Confianza: 55.80%
2025-10-18 09:47:24 | INFO | sicar.breakouts |    Precio: $1945.7166
2025-10-18 09:47:24 | INFO | sicar.breakouts |    Volumen: 2,829,330
2025-10-18 10:08:26 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 10:08:26 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 10:08:26 | INFO | sicar.breakouts |    Confianza: 62.13%
2025-10-18 10:08:26 | INFO | sicar.breakouts |    Precio: $1931.7015
2025-10-18 10:08:26 | INFO | sicar.breakouts |    Volumen: 2,870,216
2025-10-18 10:33:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 10:33:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 10:33:58 | INFO | sicar.breakouts |    Confianza: 66.80%
2025-10-18 10:33:58 | INFO | sicar.breakouts |    Precio: $1809.4940
2025-10-18 10:33:58 | INFO | sicar.breakouts |    Volumen: 2,770,250
2025-10-18 10:36:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 10:36:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 10:36:58 | INFO | sicar.breakouts |    Confianza: 58.76%
2025-10-18 10:36:58 | INFO | sicar.breakouts |    Precio: $1794.6756
2025-10-18 10:36:58 | INFO | sicar.breakouts |    Volumen: 2,813,702
2025-10-18 10:54:36 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 10:54:36 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 10:54:36 | INFO | sicar.breakouts |    Confianza: 64.00%
2025-10-18 10:54:36 | INFO | sicar.breakouts |    Precio: $1972.8136
2025-10-18 10:54:36 | INFO | sicar.breakouts |    Volumen: 2,909,207
2025-10-18 11:07:37 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 11:07:37 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:07:37 | INFO | sicar.breakouts |    Confianza: 61.24%
2025-10-18 11:07:37 | INFO | sicar.breakouts |    Precio: $2015.6210
2025-10-18 11:07:37 | INFO | sicar.breakouts |    Volumen: 2,555,434
2025-10-18 11:17:00 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 11:17:00 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:17:00 | INFO | sicar.breakouts |    Confianza: 69.59%
2025-10-18 11:17:00 | INFO | sicar.breakouts |    Precio: $1959.2082
2025-10-18 11:17:00 | INFO | sicar.breakouts |    Volumen: 2,719,660
2025-10-18 11:19:08 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 11:19:08 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:19:08 | INFO | sicar.breakouts |    Confianza: 56.76%
2025-10-18 11:19:08 | INFO | sicar.breakouts |    Precio: $2045.0969
2025-10-18 11:19:08 | INFO | sicar.breakouts |    Volumen: 2,794,442
2025-10-18 11:23:08 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 11:23:08 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:23:08 | INFO | sicar.breakouts |    Confianza: 56.82%
2025-10-18 11:23:08 | INFO | sicar.breakouts |    Precio: $2008.9207
2025-10-18 11:23:08 | INFO | sicar.breakouts |    Volumen: 2,670,821
2025-10-18 11:32:31 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 11:32:31 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:32:31 | INFO | sicar.breakouts |    Confianza: 55.38%
2025-10-18 11:32:31 | INFO | sicar.breakouts |    Precio: $2028.3355
2025-10-18 11:32:31 | INFO | sicar.breakouts |    Volumen: 2,678,723
2025-10-18 11:33:39 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 11:33:39 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:33:39 | INFO | sicar.breakouts |    Confianza: 67.22%
2025-10-18 11:33:39 | INFO | sicar.breakouts |    Precio: $2065.4178
2025-10-18 11:33:39 | INFO | sicar.breakouts |    Volumen: 2,698,904
2025-10-18 11:49:10 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 11:49:10 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 11:49:10 | INFO | sicar.breakouts |    Confianza: 57.56%
2025-10-18 11:49:10 | INFO | sicar.breakouts |    Precio: $2095.0778
2025-10-18 11:49:10 | INFO | sicar.breakouts |    Volumen: 2,825,242
2025-10-18 12:00:33 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 12:00:33 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:00:33 | INFO | sicar.breakouts |    Confianza: 66.72%
2025-10-18 12:00:33 | INFO | sicar.breakouts |    Precio: $2046.1414
2025-10-18 12:00:33 | INFO | sicar.breakouts |    Volumen: 2,250,414
2025-10-18 12:01:03 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 12:01:03 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:01:03 | INFO | sicar.breakouts |    Confianza: 60.75%
2025-10-18 12:01:03 | INFO | sicar.breakouts |    Precio: $1770.2824
2025-10-18 12:01:03 | INFO | sicar.breakouts |    Volumen: 2,824,910
2025-10-18 12:20:04 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 12:20:04 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:20:04 | INFO | sicar.breakouts |    Confianza: 57.67%
2025-10-18 12:20:04 | INFO | sicar.breakouts |    Precio: $1998.0013
2025-10-18 12:20:04 | INFO | sicar.breakouts |    Volumen: 2,860,651
2025-10-18 12:28:35 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 12:28:35 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:28:35 | INFO | sicar.breakouts |    Confianza: 55.61%
2025-10-18 12:28:35 | INFO | sicar.breakouts |    Precio: $1974.1186
2025-10-18 12:28:35 | INFO | sicar.breakouts |    Volumen: 2,130,486
2025-10-18 12:44:06 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 12:44:06 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:44:06 | INFO | sicar.breakouts |    Confianza: 61.65%
2025-10-18 12:44:06 | INFO | sicar.breakouts |    Precio: $1769.0785
2025-10-18 12:44:06 | INFO | sicar.breakouts |    Volumen: 2,937,258
2025-10-18 12:46:36 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 12:46:36 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:46:36 | INFO | sicar.breakouts |    Confianza: 57.57%
2025-10-18 12:46:36 | INFO | sicar.breakouts |    Precio: $1996.2389
2025-10-18 12:46:36 | INFO | sicar.breakouts |    Volumen: 2,847,533
2025-10-18 12:51:36 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 12:51:36 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:51:36 | INFO | sicar.breakouts |    Confianza: 61.49%
2025-10-18 12:51:36 | INFO | sicar.breakouts |    Precio: $1959.4580
2025-10-18 12:51:36 | INFO | sicar.breakouts |    Volumen: 2,688,564
2025-10-18 12:55:06 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 12:55:06 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 12:55:06 | INFO | sicar.breakouts |    Confianza: 56.85%
2025-10-18 12:55:06 | INFO | sicar.breakouts |    Precio: $2008.2866
2025-10-18 12:55:06 | INFO | sicar.breakouts |    Volumen: 2,838,213
2025-10-18 13:12:37 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 13:12:37 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 13:12:37 | INFO | sicar.breakouts |    Confianza: 55.09%
2025-10-18 13:12:37 | INFO | sicar.breakouts |    Precio: $1976.5553
2025-10-18 13:12:37 | INFO | sicar.breakouts |    Volumen: 2,841,808
2025-10-18 13:18:07 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 13:18:07 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 13:18:07 | INFO | sicar.breakouts |    Confianza: 58.84%
2025-10-18 13:18:07 | INFO | sicar.breakouts |    Precio: $2018.9329
2025-10-18 13:18:07 | INFO | sicar.breakouts |    Volumen: 2,370,416
2025-10-18 13:20:38 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 13:20:38 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 13:20:38 | INFO | sicar.breakouts |    Confianza: 55.59%
2025-10-18 13:20:38 | INFO | sicar.breakouts |    Precio: $1763.1573
2025-10-18 13:20:38 | INFO | sicar.breakouts |    Volumen: 2,473,817
2025-10-18 13:55:10 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 13:55:10 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 13:55:10 | INFO | sicar.breakouts |    Confianza: 60.33%
2025-10-18 13:55:10 | INFO | sicar.breakouts |    Precio: $2018.4369
2025-10-18 13:55:10 | INFO | sicar.breakouts |    Volumen: 2,342,477
2025-10-18 14:02:40 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 14:02:40 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:02:40 | INFO | sicar.breakouts |    Confianza: 63.15%
2025-10-18 14:02:40 | INFO | sicar.breakouts |    Precio: $1981.6054
2025-10-18 14:02:40 | INFO | sicar.breakouts |    Volumen: 2,744,824
2025-10-18 14:03:10 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 14:03:10 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:03:10 | INFO | sicar.breakouts |    Confianza: 61.57%
2025-10-18 14:03:10 | INFO | sicar.breakouts |    Precio: $1970.0196
2025-10-18 14:03:10 | INFO | sicar.breakouts |    Volumen: 2,977,217
2025-10-18 14:08:41 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 14:08:41 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:08:41 | INFO | sicar.breakouts |    Confianza: 56.82%
2025-10-18 14:08:41 | INFO | sicar.breakouts |    Precio: $1787.8971
2025-10-18 14:08:41 | INFO | sicar.breakouts |    Volumen: 2,751,942
2025-10-18 14:16:11 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 14:16:11 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:16:11 | INFO | sicar.breakouts |    Confianza: 56.37%
2025-10-18 14:16:11 | INFO | sicar.breakouts |    Precio: $1779.2970
2025-10-18 14:16:11 | INFO | sicar.breakouts |    Volumen: 2,995,567
2025-10-18 14:21:42 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 14:21:42 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:21:42 | INFO | sicar.breakouts |    Confianza: 63.35%
2025-10-18 14:21:42 | INFO | sicar.breakouts |    Precio: $1976.1167
2025-10-18 14:21:42 | INFO | sicar.breakouts |    Volumen: 2,977,831
2025-10-18 14:27:42 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 14:27:42 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:27:42 | INFO | sicar.breakouts |    Confianza: 60.77%
2025-10-18 14:27:42 | INFO | sicar.breakouts |    Precio: $1800.0904
2025-10-18 14:27:42 | INFO | sicar.breakouts |    Volumen: 2,937,210
2025-10-18 14:32:12 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 14:32:12 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:32:12 | INFO | sicar.breakouts |    Confianza: 55.80%
2025-10-18 14:32:12 | INFO | sicar.breakouts |    Precio: $1979.4777
2025-10-18 14:32:12 | INFO | sicar.breakouts |    Volumen: 2,725,467
2025-10-18 14:49:13 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 14:49:13 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 14:49:13 | INFO | sicar.breakouts |    Confianza: 65.05%
2025-10-18 14:49:13 | INFO | sicar.breakouts |    Precio: $1990.7889
2025-10-18 14:49:13 | INFO | sicar.breakouts |    Volumen: 2,789,367
2025-10-18 15:14:15 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 15:14:15 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 15:14:15 | INFO | sicar.breakouts |    Confianza: 60.01%
2025-10-18 15:14:15 | INFO | sicar.breakouts |    Precio: $2039.3607
2025-10-18 15:14:15 | INFO | sicar.breakouts |    Volumen: 2,405,041
2025-10-18 15:36:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 15:36:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 15:36:17 | INFO | sicar.breakouts |    Confianza: 59.62%
2025-10-18 15:36:17 | INFO | sicar.breakouts |    Precio: $2013.9271
2025-10-18 15:36:17 | INFO | sicar.breakouts |    Volumen: 2,799,231
2025-10-18 15:41:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 15:41:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 15:41:17 | INFO | sicar.breakouts |    Confianza: 56.17%
2025-10-18 15:41:17 | INFO | sicar.breakouts |    Precio: $1999.8276
2025-10-18 15:41:17 | INFO | sicar.breakouts |    Volumen: 2,860,419
2025-10-18 15:53:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 15:53:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 15:53:17 | INFO | sicar.breakouts |    Confianza: 60.62%
2025-10-18 15:53:17 | INFO | sicar.breakouts |    Precio: $2030.1863
2025-10-18 15:53:18 | INFO | sicar.breakouts |    Volumen: 2,762,796
2025-10-18 16:09:18 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 16:09:18 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:09:18 | INFO | sicar.breakouts |    Confianza: 62.47%
2025-10-18 16:09:18 | INFO | sicar.breakouts |    Precio: $2047.9260
2025-10-18 16:09:18 | INFO | sicar.breakouts |    Volumen: 2,496,348
2025-10-18 16:11:49 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 16:11:49 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:11:49 | INFO | sicar.breakouts |    Confianza: 56.07%
2025-10-18 16:11:49 | INFO | sicar.breakouts |    Precio: $2060.0510
2025-10-18 16:11:49 | INFO | sicar.breakouts |    Volumen: 2,815,211
2025-10-18 16:14:49 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 16:14:49 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:14:49 | INFO | sicar.breakouts |    Confianza: 63.75%
2025-10-18 16:14:49 | INFO | sicar.breakouts |    Precio: $2059.3344
2025-10-18 16:14:49 | INFO | sicar.breakouts |    Volumen: 2,895,862
2025-10-18 16:15:19 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 16:15:19 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:15:19 | INFO | sicar.breakouts |    Confianza: 59.23%
2025-10-18 16:15:19 | INFO | sicar.breakouts |    Precio: $1898.9500
2025-10-18 16:15:19 | INFO | sicar.breakouts |    Volumen: 2,990,762
2025-10-18 16:20:50 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 16:20:50 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:20:50 | INFO | sicar.breakouts |    Confianza: 65.06%
2025-10-18 16:20:50 | INFO | sicar.breakouts |    Precio: $1985.4532
2025-10-18 16:20:50 | INFO | sicar.breakouts |    Volumen: 2,911,041
2025-10-18 16:27:50 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 16:27:50 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:27:50 | INFO | sicar.breakouts |    Confianza: 63.91%
2025-10-18 16:27:50 | INFO | sicar.breakouts |    Precio: $1872.1660
2025-10-18 16:27:50 | INFO | sicar.breakouts |    Volumen: 2,997,411
2025-10-18 16:57:23 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 16:57:23 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 16:57:23 | INFO | sicar.breakouts |    Confianza: 64.68%
2025-10-18 16:57:23 | INFO | sicar.breakouts |    Precio: $1999.8888
2025-10-18 16:57:23 | INFO | sicar.breakouts |    Volumen: 2,426,467
2025-10-18 17:19:54 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 17:19:54 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 17:19:54 | INFO | sicar.breakouts |    Confianza: 66.53%
2025-10-18 17:19:54 | INFO | sicar.breakouts |    Precio: $2024.0205
2025-10-18 17:19:54 | INFO | sicar.breakouts |    Volumen: 2,363,817
2025-10-18 17:24:54 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 17:24:54 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 17:24:54 | INFO | sicar.breakouts |    Confianza: 59.47%
2025-10-18 17:24:54 | INFO | sicar.breakouts |    Precio: $1861.6209
2025-10-18 17:24:54 | INFO | sicar.breakouts |    Volumen: 2,861,589
2025-10-18 17:30:25 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 17:30:25 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 17:30:25 | INFO | sicar.breakouts |    Confianza: 69.96%
2025-10-18 17:30:25 | INFO | sicar.breakouts |    Precio: $1866.4951
2025-10-18 17:30:25 | INFO | sicar.breakouts |    Volumen: 2,289,733
2025-10-18 18:00:26 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 18:00:26 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 18:00:26 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 18:00:26 | INFO | sicar.breakouts |    Precio: $2075.3834
2025-10-18 18:00:26 | INFO | sicar.breakouts |    Volumen: 1,996,397
2025-10-18 18:00:26 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 18:00:26 | INFO | sicar.breakouts |    Tipo: N/A
